DISTRITO	ESTADO	LONGITUDE	LATITUDE
LARANJAL	PARANÁ	-52.4716661790835	-24.8883015839692
LARANJEIRAS DO SUL	PARANÁ	-52.4088474232637	-25.4016815101669
PASSO LISO	PARANÁ	-52.3001821999633	-25.291371489651
LEÓPOLIS	PARANÁ	-50.755124972908	-23.0799224936918
PRIMAVERA	PARANÁ	-50.8093104337414	-23.1232757196751
JANDINÓPOLIS	PARANÁ	-50.6642514644691	-22.9573048381278
LIDIANÓPOLIS	PARANÁ	-51.6541506163069	-24.1067664133174
UBÁ DO SUL	PARANÁ	-51.6273397719053	-24.0442113133142
LINDOESTE	PARANÁ	-53.5771259362793	-25.2559851259617
LOANDA	PARANÁ	-53.1344689597801	-22.9302286218534
LOBATO	PARANÁ	-51.9537492142271	-23.0041580768891
LONDRINA	PARANÁ	-51.1627734238781	-23.312156
GUARAVERA	PARANÁ	-51.1860845067453	-23.6087174193987
IRERÊ	PARANÁ	-51.1258684193616	-23.504472987556
LERROVILLE	PARANÁ	-51.0895436505248	-23.6903070779603
MARAVILHA	PARANÁ	-50.999644098934	-23.4627776499304
PAIQUERÊ	PARANÁ	-51.0829375904052	-23.525891857159
SÃO LUIZ	PARANÁ	-51.2355949342971	-23.511370001825
WARTA	PARANÁ	-51.2013849124848	-23.1952879764307
LUIZIANA	PARANÁ	-52.2819056183387	-24.2800814126702
LUNARDELLI	PARANÁ	-51.7445483867649	-24.078046360677
PRIMAVERA	PARANÁ	-51.7913986974758	-24.115987417445
LUPIONÓPOLIS	PARANÁ	-51.65687284024	-22.7519945229726
MAIRÁ	PARANÁ	-51.642455295305	-22.7001955281787
CONDOMÍNIO BELVEDERE	PARANÁ	-51.6314614660739	-22.6612855958942
MALLET	PARANÁ	-50.8275686221384	-25.8737880845276
DORIZON	PARANÁ	-50.8497793176329	-25.9452274940901
RIO CLARO DO SUL	PARANÁ	-50.6804592766959	-25.9538224078812
MAMBORÊ	PARANÁ	-52.5290941575477	-24.3218130807396
ÁREA AGROINDUSTRIAL	PARANÁ	-52.5411149670783	-24.3039629259822
SEDE - GUARANI	PARANÁ	-52.5785002471787	-24.4600221245202
MANDAGUAÇU	PARANÁ	-52.0942530606026	-23.3427891418224
PULINÓPOLIS	PARANÁ	-52.0205629988592	-23.2997954308249
VILA RURAL	PARANÁ	-52.015594454153	-23.2615715134749
MANDAGUARI	PARANÁ	-51.6812520884286	-23.517452
MANDIRITUBA	PARANÁ	-49.3227825970264	-25.7596206130936
AREIA BRANCA DOS ASSIS	PARANÁ	-49.3669942464567	-25.86425784351
MANFRINÓPOLIS	PARANÁ	-53.3125829630542	-26.1437768725464
SÃO SEBASTIÃO DA BELA VISTA	PARANÁ	-53.3525984595758	-26.065090891244
MANGUEIRINHA	PARANÁ	-52.1763258293897	-25.942981341552
MORRO VERDE	PARANÁ	-52.2046828863475	-25.8431574491602
COVÓ	PARANÁ	-52.2199920915637	-25.9994982209453
COVOZINHO	PARANÁ	-52.2228811780334	-25.9971851714156
MANOEL RIBAS	PARANÁ	-51.6690785950707	-24.5217308774069
ÁREA INDUSTRIAL URBANA DE FURNAS	PARANÁ	-51.6773500444799	-24.4302637785053
PATRIMÔNIO SANTA MARIANA DO SUL	PARANÁ	-51.6221567619696	-24.4158232778324
SEDE DA ALDEIA INDÍGENA IVAÍ	PARANÁ	-51.6316952805019	-24.5413035207346
BARRA SANTA SALETE	PARANÁ	-51.7885282479917	-24.4795094818313
MARECHAL CÂNDIDO RONDON	PARANÁ	-54.0600078164531	-24.559254495
LOTEAMENTO BARCELONA	PARANÁ	-54.0541548849821	-24.5225896548451
BOM JARDIM	PARANÁ	-54.2675347301285	-24.5468908666735
IGUIPORÃ	PARANÁ	-54.2105684720931	-24.563482965
BELA VISTA	PARANÁ	-54.216001016907	-24.5169150692021
MARGARIDA	PARANÁ	-54.1242426372198	-24.649790535
NOVO HORIZONTE	PARANÁ	-54.1194243272081	-24.51747249
NOVO TRÊS PASSOS	PARANÁ	-54.0142419194195	-24.47748
PORTO MENDES	PARANÁ	-54.3040483780022	-24.489004995
SÃO ROQUE	PARANÁ	-54.0744257918154	-24.7074449881881
MARIA HELENA	PARANÁ	-53.2048192711896	-23.6176096561206
CARBONERA	PARANÁ	-53.3211808331692	-23.5478432601364
MARIALVA	PARANÁ	-51.7980569139104	-23.484758535
PATRIMÔNIO AQUIDABÃ	PARANÁ	-51.902579854628	-23.5849325355601
SANTA FÉ DO PIRAPÓ	PARANÁ	-51.8009976595968	-23.3744406197121
SÃO LUIZ	PARANÁ	-51.9728693528214	-23.5533432131907
SÃO MIGUEL DO CAMBUÍ	PARANÁ	-51.8602606404854	-23.610583452614
MARILÂNDIA DO SUL	PARANÁ	-51.3092905257137	-23.7457790925403
LEÃO DO NORTE	PARANÁ	-51.3059057574955	-23.7193926222111
ELDORADO	PARANÁ	-51.2454673507931	-23.7471780829715
PATRIMÔNIO SÃO JOSÉ	PARANÁ	-51.268636057386	-23.8257247151012
NOVA AMOREIRA	PARANÁ	-51.3216872534728	-23.8371382725978
MARILENA	PARANÁ	-53.0371858842334	-22.7318252451306
LOTEAMENTO LOTEAR	PARANÁ	-53.0801102072082	-22.6751725054131
IPANEMA	PARANÁ	-53.0841887022974	-22.6667682459627
MARILUZ	PARANÁ	-53.1515258188949	-24.0037326297737
SÃO LUIZ	PARANÁ	-53.2367009475035	-24.1144863471541
JARDIM SÃO DOMINGOS	PARANÁ	-52.0337202321824	-23.385532850618
MARINGÁ	PARANÁ	-51.9398818702521	-23.42228
FLORIANO	PARANÁ	-52.053540492983	-23.5246572020407
IGUATEMI	PARANÁ	-52.0630334873043	-23.3724336799242
MARIÓPOLIS	PARANÁ	-52.5577480020641	-26.3558427427168
RIO PINHEIRO	PARANÁ	-52.6362784714319	-26.3092916577441
SENHOR BOM JESUS DOS GRAMADOS	PARANÁ	-52.5939754568307	-26.4052936325202
MARIPÁ	PARANÁ	-53.8334777829878	-24.4172088392526
CANDEIA	PARANÁ	-53.7939835639121	-24.4791304662484
PÉROLA INDEPENDENTE	PARANÁ	-53.7421410009316	-24.5343422633543
MARMELEIRO	PARANÁ	-53.0261839782571	-26.1486971929932
SEM DENOMINAÇÃO	PARANÁ	-53.0799563616845	-26.3811402007173
MARQUINHO	PARANÁ	-52.2569829527735	-25.1122123613302
MARUMBI	PARANÁ	-51.6410803664656	-23.7063690370968
MATELÂNDIA	PARANÁ	-53.9743873416592	-25.2379210128539
MARQUEZITA	PARANÁ	-53.9651846611425	-25.3648806504557
AGRO CAFEEIRA	PARANÁ	-53.9448386533215	-25.1915070341842
VILA ESMERALDA	PARANÁ	-53.9752406164804	-25.1417593527776
MATINHOS	PARANÁ	-48.5337711877653	-25.8164097029052
MATO RICO	PARANÁ	-52.146258579849	-24.7073171878821
MAUÁ DA SERRA	PARANÁ	-51.2264634713856	-23.9012964431155
MEDIANEIRA	PARANÁ	-54.0917821269221	-25.2924975
SEM DENOMINAÇÃO	PARANÁ	-54.0531047660132	-25.267942170636
MARALÚCIA	PARANÁ	-54.1406481141741	-25.2039842248558
MERCEDES	PARANÁ	-54.1644357171677	-24.4488897646012
ARROIO-GUAÇU	PARANÁ	-54.2469565728231	-24.392893666012
TRÊS IRMÃS	PARANÁ	-54.2480808246618	-24.4431063391122
MIRADOR	PARANÁ	-52.7769349283224	-23.2574075418387
QUATRO MARCOS	PARANÁ	-52.7072999076033	-23.1167680030581
MIRASELVA	PARANÁ	-51.4857072490769	-22.9660925761244
MISSAL	PARANÁ	-54.2431753258263	-25.0911596680568
SEM DENOMINAÇÃO	PARANÁ	-54.2580537082226	-25.0821755759294
DOM ARMANDO	PARANÁ	-54.2453026677824	-25.0339933664365
PORTÃO OCOÍ	PARANÁ	-54.1812227182013	-25.1769735979748
MOREIRA SALES	PARANÁ	-53.0134465696634	-24.0447582369354
PARANÁ D'OESTE	PARANÁ	-52.8918102326655	-24.1092307465078
VILA GEANELLO	PARANÁ	-52.9331674824675	-24.0214233685819
MORRETES	PARANÁ	-48.8315391962639	-25.4784816833829
PORTO DE CIMA	PARANÁ	-48.8766031458974	-25.4396061043209
MUNHOZ DE MELO	PARANÁ	-51.775757907573	-23.145692803078
FERNÃO DIAS	PARANÁ	-51.7105236227379	-23.1238258290669
VILA RURAL JOSÉ VENÂNCIO SOBRINHO	PARANÁ	-51.6884813498599	-23.1239037419271
NOSSA SENHORA DAS GRAÇAS	PARANÁ	-51.7951475240122	-22.9105625092978
PARQUE INDUSTRIAL	PARANÁ	-51.8078036328977	-22.9123910549926
MENDESLÂNDIA	PARANÁ	-51.7718252797493	-22.8620990087665
VILA RURAL I	PARANÁ	-51.8044122812459	-22.9006924731375
VILA RURAL II	PARANÁ	-51.8025757089101	-22.9034629513556
VILA RURAL III	PARANÁ	-51.8138556691899	-22.936185746686
NOVA ALIANÇA DO IVAÍ	PARANÁ	-52.6019227273391	-23.1774555298389
NOVA AMÉRICA DA COLINA	PARANÁ	-50.7144428465776	-23.3326866674543
NOVA AURORA	PARANÁ	-53.2575255396178	-24.5284853289959
MARAJÓ	PARANÁ	-53.2072307467055	-24.3656738501065
PALMITÓPOLIS	PARANÁ	-53.3800780798167	-24.5743100335177
NOVA CANTU	PARANÁ	-52.570992160533	-24.6707788449966
GEREMIA LUNARDELLI	PARANÁ	-52.6368488660468	-24.7254167995448
SANTO REI	PARANÁ	-52.4550633542258	-24.6708831005027
NOVA ESPERANÇA	PARANÁ	-52.2048663633507	-23.1842513921502
VILA RURAL	PARANÁ	-52.1860005745357	-23.1545618860671
BARÃO DE LUCENA	PARANÁ	-52.2972475073474	-23.2513709479229
IVAITINGA	PARANÁ	-52.3525340898856	-23.2229908107508
NOVA ESPERANÇA DO SUDOESTE	PARANÁ	-53.2642073185992	-25.8987792083355
GAVIÃO	PARANÁ	-53.2847490257077	-25.8796935933979
NOVA FÁTIMA	PARANÁ	-50.5623142175567	-23.4323585708965
NOVA LARANJEIRAS	PARANÁ	-52.5393704514689	-25.3067459165584
GUARANI	PARANÁ	-52.6536762222272	-25.2139499896276
NOVA LONDRINA	PARANÁ	-52.9863126298766	-22.7638686048357
CINTRA PIMENTEL	PARANÁ	-52.9113854117565	-22.8461895415857
NOVA OLÍMPIA	PARANÁ	-53.0912329510219	-23.4711009791015
VILA DONA OLÍMPIA PACHECO	PARANÁ	-53.095971134766	-23.4841597597634
NOVA SANTA BÁRBARA	PARANÁ	-50.7641471219669	-23.5854238548731
NOVA SANTA ROSA	PARANÁ	-53.955116084308	-24.4647645333137
VILA CRISTAL	PARANÁ	-53.8753776411313	-24.4820522833608
ALTO SANTA FÉ	PARANÁ	-53.9325687637893	-24.3915604455296
PLANALTO DO OESTE	PARANÁ	-54.047884613984	-24.4024401789168
NOVA PRATA DO IGUAÇU	PARANÁ	-53.3479572462114	-25.631877090964
NOVA TEBAS	PARANÁ	-51.9503961103527	-24.4383252111535
CATUPORANGA	PARANÁ	-51.9622419658857	-24.4912333122349
BELA VISTA	PARANÁ	-51.9515964806657	-24.5157286314666
POEMA	PARANÁ	-51.9660259996308	-24.3320190274048
NOVO ITACOLOMI	PARANÁ	-51.5069594279647	-23.7653137692885
ORTIGUEIRA	PARANÁ	-50.9269295381431	-24.2120106688964
BARREIRO	PARANÁ	-51.0140858029728	-24.1541122238626
BAIRRO DOS FRANÇAS	PARANÁ	-51.0444424137154	-24.1024380868482
LAJEADO BONITO	PARANÁ	-50.7678868978933	-24.1746322670454
MONJOLINHO	PARANÁ	-50.8781902101258	-24.3643005525417
NATINGUI	PARANÁ	-50.8065428709536	-24.0252548551609
OURIZONA	PARANÁ	-52.1950387276658	-23.404568221605
VILA RURAL	PARANÁ	-52.1654661634548	-23.3866989923071
OURO VERDE DO OESTE	PARANÁ	-53.8995380841541	-24.7707942898476
SÃO SEBASTIÃO	PARANÁ	-53.8850786366364	-24.8571708937572
PAIÇANDU	PARANÁ	-52.0524118315665	-23.4576987574943
ÁGUA BOA	PARANÁ	-52.1543270514876	-23.4989547710281
PALMAS	PARANÁ	-51.9887738877128	-26.481472515
FRANCISCO FREDERICO TEIXEIRA GUIMARÃES	PARANÁ	-51.573892946811	-26.58885383764
PADRE PONCIANO	PARANÁ	-51.7800241297276	-26.4199380144514
PALMEIRA	PARANÁ	-50.0032468209789	-25.4185679014664
PAPAGAIOS NOVOS	PARANÁ	-50.13805538754	-25.4071892215077
PALMITAL	PARANÁ	-52.2129972267238	-24.8822436773402
SEM DENOMINAÇÃO	PARANÁ	-52.1818264169609	-24.888507491857
PALOTINA	PARANÁ	-53.8387717238929	-24.279409485
VILA SANTO ANTONIO	PARANÁ	-53.7601505160605	-24.2723008450844
SÃO CAMILO	PARANÁ	-53.9153507921705	-24.1911760835481
VILA FLORESTA	PARANÁ	-53.7168093582656	-24.1986805345453
PARAÍSO DO NORTE	PARANÁ	-52.6035431383628	-23.2871611665114
PARANACITY	PARANÁ	-52.155988728928	-22.9268100520746
VILA RURAL	PARANÁ	-52.1567998692489	-22.8966883818953
PARANAGUÁ	PARANÁ	-48.5247328366567	-25.5068415
ALEXANDRA	PARANÁ	-48.6365579880617	-25.5576419173849
PARANAPOEMA	PARANÁ	-52.0807237217792	-22.6556215750358
PARANAVAÍ	PARANÁ	-52.462401669956	-23.081879475
VILA RURAL 1	PARANÁ	-52.4359828920498	-23.0518816241265
VILA RURAL 2	PARANÁ	-52.4440748390224	-23.0387361392318
VILA RURAL 3	PARANÁ	-52.5712326531472	-22.9723045213695
CRISTO REI	PARANÁ	-52.4478855872523	-22.7300061794817
DEPUTADO JOSÉ AFONSO	PARANÁ	-52.7063714511312	-23.1140000927515
VILA RURAL 4	PARANÁ	-52.6383300208366	-23.015060983911
GRACIOSA	PARANÁ	-52.6057636196937	-23.085149669644
MANDIOCABA	PARANÁ	-52.6065688919567	-23.0139301838378
SÃO CRISTÓVÃO	PARANÁ	-52.5985168779077	-23.0725449728804
VILA RURAL 5	PARANÁ	-52.66326938012	-23.0791756246467
SUMARÉ	PARANÁ	-52.4083002408232	-23.0724162828473
PATO BRAGADO	PARANÁ	-54.231395741042	-24.6256440144925
SEM DENOMINAÇÃO	PARANÁ	-54.224315327173	-24.6170581830651
PATO BRANCO	PARANÁ	-52.6773619976723	-26.229958515
SÃO ROQUE DO CHOPIM	PARANÁ	-52.6472597177495	-26.0920033566248
PAULA FREITAS	PARANÁ	-50.9347363362549	-26.2201021596604
RONDINHA	PARANÁ	-50.896809408088	-26.1618239415833
VARGEM GRANDE	PARANÁ	-50.8653915890597	-26.1140889521559
PAULO FRONTIN	PARANÁ	-50.8331964537166	-26.0456075777101
VERA GUARANI	PARANÁ	-50.7823726212965	-26.0302385483443
PEABIRU	PARANÁ	-52.3478961545674	-23.9141264298477
SILVIOLÂNDIA	PARANÁ	-52.2314521595436	-24.0085786195485
PEROBAL	PARANÁ	-53.4115002037974	-23.8945617452713
SEM DENOMINAÇÃO	PARANÁ	-53.415469434478	-23.8926990457234
CEDRO	PARANÁ	-53.4761116238275	-23.8910800999407
PÉROLA	PARANÁ	-53.6732521304902	-23.7974787686894
PÉROLA D'OESTE	PARANÁ	-53.740108472608	-25.828265676702
CONCIOLÂNDIA	PARANÁ	-53.7605455683775	-25.8864533691675
PIÊN	PARANÁ	-49.4282437421995	-26.0969563765535
TRIGOLÂNDIA	PARANÁ	-49.3826914894261	-26.1194407861891
PINHAIS	PARANÁ	-49.1991974196099	-25.4421978879055
PINHALÃO	PARANÁ	-50.0626030635253	-23.7873547288699
LAVRINHA	PARANÁ	-50.0668128823248	-23.8922295823933
PINHAL DE SÃO BENTO	PARANÁ	-53.483090442217	-26.0327285546862
SEM DENOMINAÇÃO	PARANÁ	-53.5106551937484	-26.0359367041071
PINHÃO	PARANÁ	-51.6482701915018	-25.69629501
BOM RETIRO	PARANÁ	-51.3872192423375	-25.6987729900231
FAXINAL DO CÉU	PARANÁ	-51.5951087648948	-25.90733448
PINHALZINHO	PARANÁ	-51.3897508984508	-25.9080402681007
PIRAÍ DO SUL	PARANÁ	-49.9413309935834	-24.5323575
PIRAQUARA	PARANÁ	-49.0653056139231	-25.4465503564542
PITANGA	PARANÁ	-51.7631540083928	-24.7527477534145
VILA RURAL GREGÓRIO RANK	PARANÁ	-51.6785616235834	-24.780287933955
VILA RURAL TARCILO FERREIRA MESSIAS	PARANÁ	-51.7878388656923	-24.736446246654
BARRA BONITA	PARANÁ	-52.0353956285916	-24.7167102274991
VILA RURAL JOSEFA BOSCHEN	PARANÁ	-52.0458989829451	-24.7272426801603
RIO XV DE BAIXO	PARANÁ	-51.8751585934295	-24.6419198864405
VILA RURAL RIO XV	PARANÁ	-51.8712794500975	-24.6204850021107
VILA NOVA	PARANÁ	-51.8073137816681	-24.5276205529383
PITANGUEIRAS	PARANÁ	-51.5857680569437	-23.2303038463547
PLANALTINA DO PARANÁ	PARANÁ	-52.9178407026414	-23.0188101882836
COMUR	PARANÁ	-52.9608650946995	-23.0773504607893
GAUCHINHA	PARANÁ	-52.946059965378	-23.1482820358704
PLANALTO	PARANÁ	-53.770857430338	-25.7121014977616
BARRA GRANDE	PARANÁ	-53.6834744686767	-25.7402813679129
CENTRO NOVO	PARANÁ	-53.7942619899913	-25.7782894125593
SAGRADA FAMÍLIA	PARANÁ	-53.6901003090653	-25.6873563888733
VALÉRIO	PARANÁ	-53.6619945094232	-25.7712785724928
SEM DENOMINAÇÃO	PARANÁ	-53.6671024667831	-25.7676823114214
PONTA GROSSA	PARANÁ	-50.1614420592942	-25.092547
SEM DENOMINAÇÃO	PARANÁ	-50.0577943038115	-25.0227947831627
GUARAGI	PARANÁ	-50.2354529314412	-25.2765506836607
ITAIACOCA	PARANÁ	-49.9631596749118	-25.1445848444024
BISCAIA	PARANÁ	-49.8827255210239	-25.0674792828549
PIRIQUITOS	PARANÁ	-50.2821762583426	-24.9909644240309
UVAIA	PARANÁ	-50.384373304897	-25.0753874731919
PONTAL DO PARANÁ	PARANÁ	-48.4483270301901	-25.5941510148777
PORECATU	PARANÁ	-51.3775989927537	-22.7562094968322
PORTO AMAZONAS	PARANÁ	-49.8897208650407	-25.5415727120726
PORTO BARREIRO	PARANÁ	-52.4047867627126	-25.545185638387
PORTO RICO	PARANÁ	-53.2679681115051	-22.7783515586479
PORTO VITÓRIA	PARANÁ	-51.2366947363773	-26.1634752041939
PRADO FERREIRA	PARANÁ	-51.4432261434374	-23.0339140302723
PRANCHITA	PARANÁ	-53.742622639593	-26.0156642887295
CANZIANÓPOLIS	PARANÁ	-53.7073774556462	-25.9171028186378
PRESIDENTE CASTELO BRANCO	PARANÁ	-52.157726252669	-23.2815496047308
VILA RURAL SILVIO FACCIN	PARANÁ	-52.1542270120951	-23.2590948834005
VILA RURAL ANGELIM AVANCI	PARANÁ	-52.2027995712789	-23.2893573902633
BOA VISTA	PARANÁ	-52.2105140191815	-23.2557390344397
VILA RURAL PEDRO DOS SANTOS	PARANÁ	-52.2006367526407	-23.2807449043059
PRIMEIRO DE MAIO	PARANÁ	-51.0277519969787	-22.8525332550873
VILA GHANDI	PARANÁ	-51.1310325772991	-22.9365774433359
IBIACI	PARANÁ	-50.98580997248	-22.8954565415838
PRUDENTÓPOLIS	PARANÁ	-50.983575090629	-25.2160205
JACIABA	PARANÁ	-51.2999383264067	-24.8390739086033
PATOS VELHOS	PARANÁ	-50.9819223589901	-25.3742059494465
QUARTO CENTENÁRIO	PARANÁ	-53.0752885848612	-24.2790209177585
BANDEIRANTES D'OESTE	PARANÁ	-53.2112010357873	-24.3067366514614
QUATIGUÁ	PARANÁ	-49.9152641614705	-23.5641609208327
QUATRO BARRAS	PARANÁ	-49.0851888348275	-25.3737448472333
BORDA DO CAMPO	PARANÁ	-49.0617372075337	-25.3882972397707
QUATRO PONTES	PARANÁ	-53.9726991274637	-24.5732085847918
QUEDAS DO IGUAÇU	PARANÁ	-52.9098324023128	-25.4567808508294
SALTO OSÓRIO	PARANÁ	-53.0259609882288	-25.5253245986748
QUERÊNCIA DO NORTE	PARANÁ	-53.4870407060353	-23.0865285793462
ICATU	PARANÁ	-53.3964825223401	-22.9730506667201
PORTO BRASÍLIO	PARANÁ	-53.5235406918493	-22.8926529580582
QUINTA DO SOL	PARANÁ	-52.1351287636401	-23.8438884262315
IRAPUAN	PARANÁ	-52.0966655079072	-23.763851355368
QUITANDINHA	PARANÁ	-49.4966829869198	-25.8683083492793
DOCE GRANDE	PARANÁ	-49.4329102498766	-26.0188876000024
PANGARÉ	PARANÁ	-49.4863792483161	-25.919466015558
RAMILÂNDIA	PARANÁ	-54.0272370317877	-25.1189865236099
RANCHO ALEGRE	PARANÁ	-50.9163921629724	-23.0757149210335
RANCHO ALEGRE D'OESTE	PARANÁ	-52.9511258398345	-24.3090100123643
REALEZA	PARANÁ	-53.532574359025	-25.762579950614
MARAVILHA	PARANÁ	-53.4823058472934	-25.7130516148311
MARMELÂNDIA	PARANÁ	-53.5744480935086	-25.5658836849525
SÃO ROQUE	PARANÁ	-53.5552291740212	-25.6948911235906
REBOUÇAS	PARANÁ	-50.6812544333183	-25.6263927557656
RENASCENÇA	PARANÁ	-52.9721620116988	-26.1562209295429
BAULÂNDIA	PARANÁ	-52.8883420915329	-26.2237954200098
CANELA	PARANÁ	-52.8523510907002	-26.1465128637901
RESERVA	PARANÁ	-50.8505958054306	-24.651648
JOSÉ LACERDA	PARANÁ	-50.821571820784	-24.4932838751463
RIO NOVO	PARANÁ	-50.962299836596	-24.4171765833075
LEONARDOS	PARANÁ	-50.882493878158	-24.4193593542984
RESERVA DO IGUAÇU	PARANÁ	-52.0287624631417	-25.8309580360474
VILA COPEL	PARANÁ	-52.0847419521199	-25.7895372560546
RIBEIRÃO CLARO	PARANÁ	-49.7563505190838	-23.1962854621858
CACHOEIRA DO ESPÍRITO SANTO	PARANÁ	-49.7015314827989	-23.2636210879706
RIBEIRÃO DO PINHAL	PARANÁ	-50.3580609524608	-23.4082575022835
TRIOLÂNDIA	PARANÁ	-50.3820435839824	-23.5397108212184
RIO AZUL	PARANÁ	-50.7871729819706	-25.7161131774978
RIO BOM	PARANÁ	-51.4153647878351	-23.7620982802826
SANTO ANTÔNIO DO PALMITAL	PARANÁ	-51.424888046574	-23.8250488497689
RIO BONITO DO IGUAÇU	PARANÁ	-52.5268897829594	-25.4869088092077
CAMPO DO BUGRE	PARANÁ	-52.4957179285262	-25.4719171447061
RIO BRANCO DO IVAÍ	PARANÁ	-51.3120655882648	-24.3202776012942
RIO BRANCO	PARANÁ	-51.3195513275996	-24.3097895129988
RIO BRANCO DO SUL	PARANÁ	-49.3167138827683	-25.1901653515541
AÇUNGUI	PARANÁ	-49.4820656013696	-24.9896657361631
RIO NEGRO	PARANÁ	-49.7976853768382	-26.10040797
LAGEADO DOS VIEIRAS	PARANÁ	-49.5138508978815	-26.13817548
ROLÂNDIA	PARANÁ	-51.3627803563626	-23.313592485
NOSSA SENHORA DA APARECIDA	PARANÁ	-51.3747626698016	-23.2091118362115
SÃO MARTINHO	PARANÁ	-51.4412891763137	-23.194230226363
RONCADOR	PARANÁ	-52.2760525503737	-24.5951071879967
ALTO DO SÃO JOÃO	PARANÁ	-52.1053993735384	-24.5510299031699
RONDON	PARANÁ	-52.7624923118905	-23.4126599793783
BERNADELLI	PARANÁ	-52.8447438360911	-23.5622300791975
ROSÁRIO DO IVAÍ	PARANÁ	-51.2499448251477	-24.2535525559056
SEM DENOMINAÇÃO	PARANÁ	-51.1896119326425	-24.2931312139925
SEM DENOMINAÇÃO	PARANÁ	-51.1488604169653	-24.330719766954
SABÁUDIA	PARANÁ	-51.5567020218746	-23.3183956216474
SALGADO FILHO	PARANÁ	-53.3621154225924	-26.170460518652
TIRADENTES	PARANÁ	-53.4342906297902	-26.126301974409
SALTO DO ITARARÉ	PARANÁ	-49.630750093362	-23.6057567382242
ALECRIM	PARANÁ	-49.7815372574339	-23.6148410470884
SALTO DO LONTRA	PARANÁ	-53.314935101821	-25.7767652429306
SANTA AMÉLIA	PARANÁ	-50.4234587703804	-23.2681573189206
SANTA CECÍLIA DO PAVÃO	PARANÁ	-50.7828651430903	-23.5128957120937
SANTA CRUZ DE MONTE CASTELO	PARANÁ	-53.2973064204957	-22.9585816078019
PATRIMÔNIO IVAÍNA	PARANÁ	-53.3461197272699	-23.0806774169589
SANTA ESMERALDA	PARANÁ	-53.3698384336048	-23.159843615259
SANTA FÉ	PARANÁ	-51.8063020531831	-23.0361147581788
VILA RURAL	PARANÁ	-51.8744412434363	-23.0042398423208
SANTA HELENA	PARANÁ	-54.3364531522835	-24.8570958306367
LOTEAMENTO DE MORENINHA	PARANÁ	-54.2605317628042	-24.95963557648
VILA CELESTE	PARANÁ	-54.3901828698087	-24.9655947157696
LOTEAMENTO DE SÃO ROQUE	PARANÁ	-54.2181754347796	-24.9921552751201
MARINAS	PARANÁ	-54.3603523562864	-24.8709103834262
SÃO CLEMENTE	PARANÁ	-54.2357162412879	-24.7781091915183
SÃO FRANCISCO	PARANÁ	-54.3031784690071	-24.7956906733564
SANTA INÊS	PARANÁ	-51.902768382784	-22.6387065306372
MARINAS DO PARANAPANEMA	PARANÁ	-51.8810509157231	-22.6315382132977
IMBIAÇABA	PARANÁ	-51.893938549011	-22.7069965644515
SANTA ISABEL DO IVAÍ	PARANÁ	-53.1959475093714	-23.001088809404
SÃO JOSÉ DO IVAÍ	PARANÁ	-53.2780301433507	-23.1333992248291
SANTA IZABEL DO OESTE	PARANÁ	-53.4836175358081	-25.8143812184215
ANUNCIAÇÃO	PARANÁ	-53.4051675587669	-25.7924887428813
JACUTINGA	PARANÁ	-53.4673230631782	-25.7326290046416
RIO DA PRATA	PARANÁ	-53.3925216392931	-25.852237440916
SARANDI	PARANÁ	-53.4803794212055	-25.8414571892774
UNIÃO DO OESTE	PARANÁ	-53.398844162559	-25.7110054301369
SANTA LÚCIA	PARANÁ	-53.5711436726035	-25.4113199197696
SANTA MARIA DO OESTE	PARANÁ	-51.8677097950836	-24.9341839968829
SÃO JOSÉ	PARANÁ	-52.032258297948	-24.90954201379
SÃO MANOEL	PARANÁ	-51.96238958831	-24.897001051733
SANTA MARIANA	PARANÁ	-50.5210713512026	-23.1464274393077
QUINZÓPOLIS	PARANÁ	-50.5718000884127	-23.0388399939004
PANEMA	PARANÁ	-50.5918883829572	-22.9538040493876
SANTA MÔNICA	PARANÁ	-53.1112728730423	-23.1054239387676
APARECIDA DO IVAÍ	PARANÁ	-53.0925995881419	-23.1749092488233
SANTANA DO ITARARÉ	PARANÁ	-49.6331966315173	-23.7531325857099
SANTA TEREZA DO OESTE	PARANÁ	-53.6272357310511	-25.058721900954
SANTA MARIA	PARANÁ	-53.5864153857433	-25.1412568159808
SANTA TEREZINHA DE ITAIPU	PARANÁ	-54.3995187311272	-25.4421605134166
SANTO ANTÔNIO DA PLATINA	PARANÁ	-50.0773459027438	-23.2970488330377
PLATINA	PARANÁ	-50.0071556881373	-23.3162390079297
CONSELHEIRO ZACARIAS	PARANÁ	-49.9798119507362	-23.4129958130656
MONTE REAL	PARANÁ	-50.138814185324	-23.2313736912516
SANTO ANTÔNIO DO CAIUÁ	PARANÁ	-52.3446578437543	-22.7339747691581
SANTO ANTÔNIO DO PARAÍSO	PARANÁ	-50.6468281629708	-23.4947194367769
SÃO JUDAS TADEU	PARANÁ	-50.6774084100661	-23.5214143835127
SANTO ANTÔNIO DO SUDOESTE	PARANÁ	-53.7230834338629	-26.0749754785585
MARCIONÓPOLIS	PARANÁ	-53.6455025737868	-26.1115019916096
SÃO PEDRO DO FLORIDO	PARANÁ	-53.6237495747328	-25.9930452133436
SÃO SEBASTIÃO DO FLORIDO	PARANÁ	-53.640845577776	-26.0273439465137
SANTO INÁCIO	PARANÁ	-51.7952999014099	-22.7000685756214
